id_equipo_local,id_equipo_visitante,goles_local,goles_visitante,resultado,arbitro,fixture_id,fecha_timestamp,goles_descanso_local,goles_descanso_visitante,estadio,season
538,543,2,3,2,"Jesus Gil Manzano, Spain",605435,1621699200,1.0,0.0,Abanca-Balaídos,2020
545,529,0,1,2,"Santiago Jaime Latre, Spain",605436,1621699200,0.0,0.0,Estadio Municipal de Ipurúa,2020
715,546,0,0,0,"David Medie Jimenez, Spain",605437,1621787400,0.0,0.0,Estadio Nuevo Los Cármenes,2020
726,532,0,0,0,"Guillermo Cuadra Fernandez, Spain",605438,1621699200,0.0,0.0,Estadio El Alcoraz,2020
539,724,2,2,0,Javier Estrada,605439,1621623600,1.0,2.0,Estadio Ciudad de Valencia,2020
727,548,0,1,2,"Jorge Figueroa Vazquez, Spain",605440,1621699200,0.0,0.0,Estadio El Sadar,2020
541,533,2,1,1,"Jose Luis Munuera Montero, Spain",605441,1621699200,0.0,1.0,Estadio Alfredo Di Stéfano,2020
536,542,1,0,1,"Isidro Diaz de Mera Escuderos, Spain",605442,1621796400,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2020
720,530,1,2,2,"Jose Maria Sanchez Martinez, Spain",605443,1621699200,1.0,0.0,Estadio Municipal José Zorrilla,2020
797,531,2,0,1,"Carlos Del Cerro Grande, Spain",605444,1621699200,1.0,0.0,Estadio Manuel Martínez Valero,2020
531,529,1,0,1,Carlos Del Cerro,214022,1565982000,0.0,0.0,San Mamés Barria,2019
538,541,1,3,2,Javier Estrada,214023,1566054000,0.0,1.0,Abanca-Balaídos,2019
532,548,1,1,0,Jesús Gil,214024,1566061200,0.0,0.0,Estadio de Mestalla,2019
537,727,0,1,2,Javier Alberola,214025,1566068400,0.0,0.0,Estadio Municipal de Butarque,2019
533,715,4,4,0,Adrián Cordero,214026,1566068400,1.0,1.0,Estadio de la Cerámica,2019
542,539,1,0,1,César Soto,214027,1566140400,0.0,0.0,Estadio de Mendizorroza,2019
540,536,0,2,2,Juan Martínez,214028,1566147600,0.0,1.0,RCDE Stadium,2019
530,546,1,0,1,Guillermo Cuadra,214029,1566158400,1.0,0.0,Estadio Wanda Metropolitano,2019
798,545,2,1,1,Mario Melero,214030,1566064800,1.0,0.0,Iberostar Estadi,2019
543,720,1,2,2,Santiago Jaime,214031,1566154800,0.0,0.0,Estadio Benito Villamarín,2019
715,536,0,1,2,José Sánchez,214032,1566583200,0.0,0.0,Estadio Nuevo Los Cármenes,2019
539,533,2,1,1,José Munuera,214033,1566590400,0.0,1.0,Estadio Ciudad de Valencia,2019
727,545,0,0,0,David Medié,214034,1566658800,0.0,0.0,Estadio El Sadar,2019
541,720,1,1,0,Pablo González,214035,1566666000,0.0,0.0,Estadio Santiago Bernabéu,2019
538,532,1,0,1,Alejandro Hernández,214036,1566673200,1.0,0.0,Abanca-Balaídos,2019
546,531,1,1,0,Antonio Mateu,214037,1566673200,1.0,1.0,Coliseum Alfonso Pérez,2019
542,540,0,0,0,Eduardo Prieto,214038,1566745200,0.0,0.0,Estadio de Mendizorroza,2019
798,548,0,1,2,Valentín Pizarro,214039,1566745200,0.0,0.0,Iberostar Estadi,2019
529,543,5,2,1,José González,214040,1566759600,1.0,1.0,Camp Nou,2019
537,530,0,1,2,Ricardo De Burgos,214041,1566752400,0.0,0.0,Estadio Municipal de Butarque,2019
536,538,1,1,0,Carlos Del Cerro,214042,1567188000,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
531,548,2,0,1,Javier Estrada,214043,1567195200,2.0,0.0,San Mamés Barria,2019
727,529,2,2,0,Juan Martínez,214044,1567263600,1.0,0.0,Estadio El Sadar,2019
546,542,1,1,0,Mario Melero,214045,1567270800,1.0,1.0,Coliseum Alfonso Pérez,2019
539,720,2,0,1,Adrián Cordero,214046,1567270800,0.0,0.0,Estadio Ciudad de Valencia,2019
543,537,2,1,1,Guillermo Cuadra,214047,1567278000,0.0,0.0,Estadio Benito Villamarín,2019
532,798,2,0,1,Javier Alberola,214048,1567350000,1.0,0.0,Estadio de Mestalla,2019
530,545,3,2,1,Santiago Jaime,214049,1567357200,1.0,2.0,Estadio Wanda Metropolitano,2019
540,715,0,3,2,César Soto,214050,1567357200,0.0,1.0,RCDE Stadium,2019
533,541,2,2,0,Jesús Gil,214051,1567364400,1.0,1.0,Estadio de la Cerámica,2019
542,536,0,1,2,Alejandro Hernández,214052,1568548800,0.0,1.0,Estadio de Mendizorroza,2019
529,532,5,2,1,José Sánchez,214053,1568487600,2.0,1.0,Camp Nou,2019
543,546,1,1,0,José González,214054,1568574000,0.0,1.0,Estadio Benito Villamarín,2019
538,715,0,2,2,Eduardo Prieto,214055,1568556000,0.0,1.0,Abanca-Balaídos,2019
545,540,1,2,2,Valentín Pizarro,214056,1568541600,0.0,0.0,Estadio Municipal de Ipurúa,2019
537,533,0,3,2,David Medié,214057,1568469600,0.0,2.0,Estadio Municipal de Butarque,2019
798,531,0,0,0,Pablo González,214058,1568401200,0.0,0.0,Iberostar Estadi,2019
541,539,3,2,1,Ricardo De Burgos,214059,1568458800,3.0,0.0,Estadio Santiago Bernabéu,2019
548,530,2,0,1,Antonio Mateu,214060,1568478600,0.0,0.0,Reale Arena,2019
720,727,1,1,0,José Munuera,214061,1568565000,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,542,2,0,1,Jesús Gil,214062,1569169800,1.0,0.0,San Mamés Barria,2019
530,538,0,0,0,Mario Melero,214063,1569083400,0.0,0.0,Estadio Wanda Metropolitano,2019
540,548,1,3,2,Adrián Cordero,214064,1569153600,0.0,2.0,RCDE Stadium,2019
546,798,4,2,1,Santiago Jaime,214065,1569146400,2.0,0.0,Coliseum Alfonso Pérez,2019
715,529,2,0,1,Guillermo Cuadra,214066,1569092400,1.0,0.0,Estadio Nuevo Los Cármenes,2019
539,545,0,0,0,Javier Alberola,214067,1569074400,0.0,0.0,Estadio Ciudad de Valencia,2019
727,543,0,0,0,Carlos Del Cerro,214068,1569006000,0.0,0.0,Estadio El Sadar,2019
536,541,0,1,2,Juan Martínez,214069,1569178800,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,537,1,1,0,Javier Estrada,214070,1569160800,1.0,1.0,Estadio de Mestalla,2019
533,720,2,0,1,César Soto,214071,1569063600,0.0,0.0,Estadio de la Cerámica,2019
529,533,2,1,1,Ricardo De Burgos,214072,1569351600,2.0,1.0,Camp Nou,2019
543,539,3,1,1,Eduardo Prieto,214073,1569348000,1.0,1.0,Estadio Benito Villamarín,2019
538,540,1,1,0,José Sánchez,214074,1569520800,0.0,0.0,Abanca-Balaídos,2019
545,536,3,2,1,Pablo González,214075,1569517200,0.0,2.0,Estadio Municipal de Ipurúa,2019
537,531,1,1,0,José González,214076,1569430800,0.0,0.0,Estadio Municipal de Butarque,2019
798,530,0,2,2,Alejandro Hernández,214077,1569430800,0.0,1.0,Iberostar Estadi,2019
541,727,2,0,1,Antonio Mateu,214078,1569438000,1.0,0.0,Estadio Santiago Bernabéu,2019
548,542,3,0,1,David Medié,214079,1569524400,3.0,0.0,Reale Arena,2019
532,546,3,3,0,José Munuera,214080,1569434400,3.0,1.0,Estadio de Mestalla,2019
720,715,1,1,0,Valentín Pizarro,214081,1569344400,1.0,1.0,Estadio Municipal José Zorrilla,2019
542,798,2,0,1,Carlos Del Cerro,214082,1569765600,0.0,0.0,Estadio de Mendizorroza,2019
531,532,0,1,2,Mario Melero,214083,1569668400,0.0,1.0,San Mamés Barria,2019
530,541,0,0,0,José González,214084,1569697200,0.0,0.0,Estadio Wanda Metropolitano,2019
545,538,2,0,1,Juan Martínez,214085,1569758400,0.0,0.0,Estadio Municipal de Ipurúa,2019
540,720,0,2,2,Guillermo Cuadra,214086,1569751200,0.0,1.0,RCDE Stadium,2019
546,529,0,2,2,Jesús Gil,214087,1569679200,0.0,1.0,Coliseum Alfonso Pérez,2019
715,537,1,0,1,Adrián Cordero,214088,1569688200,1.0,0.0,Estadio Nuevo Los Cármenes,2019
539,727,1,1,0,César Soto,214089,1569774600,1.0,0.0,Estadio Ciudad de Valencia,2019
536,548,3,2,1,Javier Alberola,214090,1569783600,1.0,1.0,Estadio Ramón Sánchez Pizjuán,2019
533,543,5,1,1,Javier Estrada,214091,1569610800,1.0,0.0,Estadio de la Cerámica,2019
529,536,4,0,1,Antonio Mateu,214092,1570388400,3.0,0.0,Camp Nou,2019
543,545,1,1,0,Alejandro Hernández,214093,1570215600,0.0,1.0,Estadio Benito Villamarín,2019
538,531,1,0,1,David Medié,214094,1570363200,0.0,0.0,Abanca-Balaídos,2019
537,539,1,2,2,José Munuera,214095,1570273200,0.0,1.0,Estadio Municipal de Butarque,2019
798,540,2,0,1,Ricardo De Burgos,214096,1570356000,1.0,0.0,Iberostar Estadi,2019
727,533,2,1,1,Valentín Pizarro,214097,1570302000,0.0,1.0,Estadio El Sadar,2019
541,715,4,2,1,Santiago Jaime,214098,1570284000,2.0,0.0,Estadio Santiago Bernabéu,2019
548,546,1,2,2,Pablo González,214099,1570379400,1.0,0.0,Reale Arena,2019
532,542,2,1,1,Eduardo Prieto,214100,1570293000,1.0,0.0,Estadio de Mestalla,2019
720,530,0,0,0,José Sánchez,214101,1570370400,0.0,0.0,Estadio Municipal José Zorrilla,2019
542,538,2,0,1,José González,214102,1571565600,0.0,0.0,Estadio de Mendizorroza,2019
531,720,1,1,0,Jesús Gil,214103,1571589000,1.0,0.0,San Mamés Barria,2019
530,532,1,1,0,Adrián Cordero,214104,1571493600,1.0,0.0,Estadio Wanda Metropolitano,2019
545,529,0,3,2,Mario Melero,214105,1571482800,0.0,1.0,Estadio Municipal de Ipurúa,2019
540,533,0,1,2,Carlos Del Cerro,214106,1571580000,0.0,1.0,RCDE Stadium,2019
546,537,2,0,1,Juan Martínez,214107,1571502600,0.0,0.0,Coliseum Alfonso Pérez,2019
715,727,1,0,1,Javier Estrada,214108,1571425200,1.0,0.0,Estadio Nuevo Los Cármenes,2019
798,541,1,0,1,Javier Alberola,214109,1571511600,1.0,0.0,Iberostar Estadi,2019
548,543,3,1,1,César Soto,214110,1571572800,2.0,1.0,Reale Arena,2019
536,539,1,0,1,Guillermo Cuadra,214111,1571598000,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
530,531,2,0,1,Alejandro Hernández,214112,1572116400,1.0,0.0,Estadio Wanda Metropolitano,2019
529,541,0,0,0,Alejandro Hernández,214113,1576695600,0.0,0.0,Camp Nou,2019
538,548,0,1,2,Valentín Pizarro,214114,1572170400,0.0,0.0,Abanca-Balaídos,2019
715,543,1,0,1,Antonio Mateu,214115,1572177600,0.0,0.0,Estadio Nuevo Los Cármenes,2019
537,798,1,0,1,Eduardo Prieto,214116,1572098400,1.0,0.0,Estadio Municipal de Butarque,2019
539,540,0,1,2,Pablo González,214117,1572184800,0.0,1.0,Estadio Ciudad de Valencia,2019
727,532,3,1,1,Santiago Jaime,214118,1572202800,1.0,1.0,Estadio El Sadar,2019
536,546,2,0,1,José Sánchez,214119,1572193800,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
533,542,4,1,1,David Medié,214120,1572030000,1.0,0.0,Estadio de la Cerámica,2019
720,545,2,0,1,José Munuera,214121,1572107400,2.0,0.0,Estadio Municipal José Zorrilla,2019
542,530,1,1,0,Javier Estrada,214122,1572372000,0.0,0.0,Estadio de Mendizorroza,2019
531,540,3,0,1,Juan Martínez,214123,1572462000,2.0,0.0,San Mamés Barria,2019
529,720,5,1,1,Javier Alberola,214124,1572380100,3.0,1.0,Camp Nou,2019
543,538,2,1,1,Jesús Gil,214125,1572465600,1.0,0.0,Estadio Benito Villamarín,2019
545,533,2,1,1,Guillermo Cuadra,214126,1572544800,0.0,0.0,Estadio Municipal de Ipurúa,2019
546,715,3,1,1,José González,214127,1572552900,2.0,0.0,Coliseum Alfonso Pérez,2019
798,727,2,2,0,Adrián Cordero,214128,1572544800,1.0,0.0,Iberostar Estadi,2019
541,537,5,0,1,César Soto,214129,1572466500,3.0,0.0,Estadio Santiago Bernabéu,2019
548,539,1,2,2,Mario Melero,214130,1572458400,0.0,2.0,Reale Arena,2019
532,536,1,1,0,Carlos Del Cerro,214131,1572458400,0.0,1.0,Estadio de Mestalla,2019
538,546,0,1,2,Antonio Mateu,214132,1572802200,0.0,1.0,Abanca-Balaídos,2019
540,532,1,2,2,Valentín Pizarro,214133,1572696000,1.0,0.0,RCDE Stadium,2019
715,548,1,2,2,Eduardo Prieto,214134,1572811200,1.0,1.0,Estadio Nuevo Los Cármenes,2019
537,545,1,2,2,Pablo González,214135,1572802200,1.0,1.0,Estadio Municipal de Butarque,2019
539,529,3,1,1,Alejandro Hernández,214136,1572706800,0.0,1.0,Estadio Ciudad de Valencia,2019
727,542,4,2,1,José Munuera,214137,1572793200,3.0,1.0,Estadio El Sadar,2019
541,543,0,0,0,José Sánchez,214138,1572724800,0.0,0.0,Estadio Santiago Bernabéu,2019
536,530,1,1,0,José González,214139,1572715800,1.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
533,531,0,0,0,Santiago Jaime,214140,1572786000,0.0,0.0,Estadio de la Cerámica,2019
720,798,3,0,1,David Medié,214141,1572778800,1.0,0.0,Estadio Municipal José Zorrilla,2019
542,720,3,0,1,Mario Melero,214142,1573300800,2.0,0.0,Estadio de Mendizorroza,2019
531,539,2,1,1,Javier Alberola,214143,1573390800,0.0,1.0,San Mamés Barria,2019
530,540,3,1,1,Jesús Gil,214144,1573398000,1.0,1.0,Estadio Wanda Metropolitano,2019
529,538,4,1,1,Guillermo Cuadra,214145,1573329600,2.0,1.0,Camp Nou,2019
543,536,1,2,2,Alejandro Hernández,214146,1573416000,1.0,1.0,Estadio Benito Villamarín,2019
545,541,0,4,2,Adrián Cordero,214147,1573320600,0.0,3.0,Estadio Municipal de Ipurúa,2019
546,727,0,0,0,César Soto,214148,1573407000,0.0,0.0,Coliseum Alfonso Pérez,2019
798,533,3,1,1,Carlos Del Cerro,214149,1573383600,2.0,0.0,Iberostar Estadi,2019
548,537,1,1,0,Juan Martínez,214150,1573243200,0.0,0.0,Reale Arena,2019
532,715,2,0,1,Javier Estrada,214151,1573311600,0.0,0.0,Estadio de Mestalla,2019
543,532,2,1,1,Ricardo De Burgos,214152,1574521200,1.0,1.0,Estadio Benito Villamarín,2019
545,542,0,2,2,Antonio Mateu,214153,1574607600,0.0,0.0,Estadio Municipal de Ipurúa,2019
540,546,1,1,0,Pablo González,214154,1574593200,1.0,1.0,RCDE Stadium,2019
715,530,1,1,0,David Medié,214155,1574530200,0.0,0.0,Estadio Nuevo Los Cármenes,2019
537,529,1,2,2,Santiago Jaime,214156,1574510400,1.0,0.0,Estadio Municipal de Butarque,2019
539,798,2,1,1,Valentín Pizarro,214157,1574452800,0.0,0.0,Estadio Ciudad de Valencia,2019
727,531,1,2,2,José Sánchez,214158,1574600400,0.0,1.0,Estadio El Sadar,2019
541,548,3,1,1,Jesús Gil,214159,1574539200,1.0,1.0,Estadio Santiago Bernabéu,2019
533,538,1,3,2,José Munuera,214160,1574616600,0.0,0.0,Estadio de la Cerámica,2019
720,536,0,1,2,Eduardo Prieto,214161,1574625600,0.0,1.0,Estadio Municipal José Zorrilla,2019
542,541,1,2,2,Guillermo Cuadra,214162,1575115200,0.0,0.0,Estadio de Mendizorroza,2019
531,715,2,0,1,Adrián Cordero,214163,1575205200,1.0,0.0,San Mamés Barria,2019
530,529,0,1,2,Antonio Mateu,214164,1575230400,0.0,0.0,Estadio Wanda Metropolitano,2019
538,720,0,0,0,Javier Alberola,214165,1575057600,0.0,0.0,Abanca-Balaídos,2019
540,727,2,4,2,Mario Melero,214166,1575212400,1.0,0.0,RCDE Stadium,2019
546,539,4,0,1,Javier Estrada,214167,1575221400,0.0,0.0,Coliseum Alfonso Pérez,2019
798,543,1,2,2,Juan Martínez,214168,1575135000,0.0,2.0,Iberostar Estadi,2019
548,545,4,1,1,Carlos Del Cerro,214169,1575126000,1.0,1.0,Reale Arena,2019
536,537,1,0,1,Ricardo De Burgos,214170,1575198000,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,533,2,1,1,César Soto,214171,1575144000,0.0,0.0,Estadio de Mestalla,2019
529,798,5,2,1,José Munuera,214172,1575748800,4.0,1.0,Camp Nou,2019
543,531,3,2,1,Valentín Pizarro,214173,1575810000,3.0,1.0,Estadio Benito Villamarín,2019
545,546,0,1,2,Eduardo Prieto,214174,1575802800,0.0,0.0,Estadio Municipal de Ipurúa,2019
715,542,3,0,1,Jesús Gil,214175,1575730800,0.0,0.0,Estadio Nuevo Los Cármenes,2019
537,538,3,2,1,José Sánchez,214176,1575826200,2.0,0.0,Estadio Municipal de Butarque,2019
539,532,2,4,2,David Medié,214177,1575739800,2.0,1.0,Estadio Ciudad de Valencia,2019
727,536,1,1,0,Javier Estrada,214178,1575835200,1.0,1.0,Estadio El Sadar,2019
541,540,2,0,1,Santiago Jaime,214179,1575720000,1.0,0.0,Estadio Santiago Bernabéu,2019
533,530,0,0,0,Alejandro Hernández,214180,1575662400,0.0,0.0,Estadio de la Cerámica,2019
720,548,0,0,0,Pablo González,214181,1575817200,0.0,0.0,Estadio Municipal José Zorrilla,2019
542,537,1,1,0,César Soto,214182,1576267200,0.0,1.0,Estadio de Mendizorroza,2019
531,545,0,0,0,Mario Melero,214183,1576344600,0.0,0.0,San Mamés Barria,2019
530,727,2,0,1,José Munuera,214184,1576353600,0.0,0.0,Estadio Wanda Metropolitano,2019
538,798,2,2,0,Ricardo De Burgos,214185,1576414800,1.0,1.0,Abanca-Balaídos,2019
540,543,2,2,0,Guillermo Cuadra,214186,1576422000,2.0,1.0,RCDE Stadium,2019
546,720,2,0,1,Antonio Mateu,214187,1576407600,1.0,0.0,Coliseum Alfonso Pérez,2019
715,539,1,2,2,Carlos Del Cerro,214188,1576324800,0.0,0.0,Estadio Nuevo Los Cármenes,2019
548,529,2,2,0,Javier Alberola,214189,1576335600,1.0,1.0,Reale Arena,2019
536,533,1,2,2,Adrián Cordero,214190,1576431000,0.0,1.0,Estadio Ramón Sánchez Pizjuán,2019
532,541,1,1,0,José Sánchez,214191,1576440000,0.0,0.0,Estadio de Mestalla,2019
529,542,4,1,1,Mario Melero,214192,1576940400,2.0,0.0,Camp Nou,2019
543,530,1,2,2,Javier Estrada,214193,1577026800,0.0,0.0,Estadio Benito Villamarín,2019
545,715,3,0,1,Pablo González,214194,1576872000,2.0,0.0,Estadio Municipal de Ipurúa,2019
537,540,2,0,1,Javier Alberola,214195,1577012400,1.0,0.0,Estadio Municipal de Butarque,2019
539,538,3,1,1,Eduardo Prieto,214196,1577035800,0.0,1.0,Estadio Ciudad de Valencia,2019
798,536,0,2,2,Jesús Gil,214197,1576929600,0.0,1.0,Iberostar Estadi,2019
727,548,3,4,2,David Medié,214198,1577019600,1.0,3.0,Estadio El Sadar,2019
541,531,0,0,0,Adrián Cordero,214199,1577044800,0.0,0.0,Estadio Santiago Bernabéu,2019
533,546,1,0,1,Santiago Jaime,214200,1576949400,0.0,0.0,Estadio de la Cerámica,2019
720,532,1,1,0,Valentín Pizarro,214201,1576958400,0.0,0.0,Estadio Municipal José Zorrilla,2019
542,543,1,1,0,Antonio Mateu,214202,1578236400,1.0,0.0,Estadio de Mendizorroza,2019
530,539,2,1,1,Ricardo De Burgos,214203,1578159000,2.0,1.0,Estadio Wanda Metropolitano,2019
538,727,1,1,0,Guillermo Cuadra,214204,1578254400,0.0,0.0,Abanca-Balaídos,2019
540,529,2,2,0,Carlos Del Cerro,214205,1578168000,1.0,0.0,RCDE Stadium,2019
546,541,0,3,2,José Munuera,214206,1578150000,0.0,1.0,Coliseum Alfonso Pérez,2019
715,798,1,0,1,César Soto,214207,1578222000,1.0,0.0,Estadio Nuevo Los Cármenes,2019
548,533,1,2,2,José Sánchez,214208,1578229200,1.0,0.0,Reale Arena,2019
536,531,1,1,0,José González,214209,1578081600,0.0,1.0,Estadio Ramón Sánchez Pizjuán,2019
532,545,1,0,1,Alejandro Hernández,214210,1578139200,1.0,0.0,Estadio de Mestalla,2019
720,537,2,2,0,Juan Martínez,214211,1578074400,1.0,2.0,Estadio Municipal José Zorrilla,2019
531,538,1,1,0,David Medié,214212,1579455000,0.0,0.0,San Mamés Barria,2019
529,715,1,0,1,Valentín Pizarro,214213,1579464000,0.0,0.0,Camp Nou,2019
543,548,3,0,1,Adrián Cordero,214214,1579438800,2.0,0.0,Estadio Benito Villamarín,2019
545,530,2,0,1,Jesús Gil,214215,1579377600,1.0,0.0,Estadio Municipal de Ipurúa,2019
537,546,0,3,2,Javier Estrada,214216,1579291200,0.0,3.0,Estadio Municipal de Butarque,2019
539,542,0,1,2,Guillermo Cuadra,214217,1579348800,0.0,0.0,Estadio Ciudad de Valencia,2019
798,532,4,1,1,Mario Melero,214218,1579431600,3.0,0.0,Iberostar Estadi,2019
727,720,0,0,0,Javier Alberola,214219,1579368600,0.0,0.0,Estadio El Sadar,2019
541,536,2,1,1,Juan Martínez,214220,1579359600,0.0,0.0,Estadio Santiago Bernabéu,2019
533,540,1,2,2,Pablo González,214221,1579446000,0.0,1.0,Estadio de la Cerámica,2019
542,533,1,2,2,José Munuera,214222,1579973400,0.0,1.0,Estadio de Mendizorroza,2019
530,537,0,0,0,Antonio Mateu,214223,1580036400,0.0,0.0,Estadio Wanda Metropolitano,2019
538,545,0,0,0,José González,214224,1580043600,0.0,0.0,Abanca-Balaídos,2019
540,531,1,1,0,José Sánchez,214225,1579953600,0.0,1.0,RCDE Stadium,2019
546,543,1,0,1,Eduardo Prieto,214226,1580050800,0.0,0.0,Coliseum Alfonso Pérez,2019
727,539,2,0,1,César Soto,214227,1579896000,0.0,0.0,Estadio El Sadar,2019
548,798,3,0,1,Santiago Jaime,214228,1580059800,0.0,0.0,Reale Arena,2019
536,715,2,0,1,Alejandro Hernández,214229,1579982400,2.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,529,2,0,1,Jesús Gil,214230,1579964400,0.0,0.0,Estadio de Mestalla,2019
720,541,0,1,2,Ricardo De Burgos,214231,1580068800,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,546,0,2,2,Javier Alberola,214232,1580655600,0.0,1.0,San Mamés Barria,2019
529,539,2,1,1,Adrián Cordero,214233,1580673600,2.0,0.0,Camp Nou,2019
545,543,1,1,0,Juan Martínez,214234,1580648400,1.0,1.0,Estadio Municipal de Ipurúa,2019
715,540,2,1,1,Guillermo Cuadra,214235,1580558400,1.0,1.0,Estadio Nuevo Los Cármenes,2019
537,548,2,1,1,Mario Melero,214236,1580641200,0.0,1.0,Estadio Municipal de Butarque,2019
798,720,0,1,2,David Medié,214237,1580578200,0.0,0.0,Iberostar Estadi,2019
541,530,1,0,1,Javier Estrada,214238,1580569200,0.0,0.0,Estadio Santiago Bernabéu,2019
536,542,1,1,0,Carlos Del Cerro,214239,1580664600,0.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,538,1,0,1,Pablo González,214240,1580587200,0.0,0.0,Estadio de Mestalla,2019
533,727,3,1,1,Valentín Pizarro,214241,1580664600,1.0,0.0,Estadio de la Cerámica,2019
542,545,2,1,1,Eduardo Prieto,214242,1581105600,0.0,0.0,Estadio de Mendizorroza,2019
530,715,1,0,1,César Soto,214243,1581192000,1.0,0.0,Estadio Wanda Metropolitano,2019
543,529,2,3,2,José Sánchez,214244,1581278400,2.0,2.0,Estadio Benito Villamarín,2019
538,536,2,1,1,Santiago Jaime,214245,1581269400,0.0,1.0,Abanca-Balaídos,2019
540,798,1,0,1,Antonio Mateu,214246,1581246000,0.0,0.0,RCDE Stadium,2019
546,532,3,0,1,Ricardo De Burgos,214247,1581174000,0.0,0.0,Coliseum Alfonso Pérez,2019
539,537,2,0,1,José González,214248,1581163200,2.0,0.0,Estadio Ciudad de Valencia,2019
727,541,1,4,2,Jesús Gil,214249,1581260400,1.0,2.0,Estadio El Sadar,2019
548,531,2,1,1,José Munuera,214250,1581253200,0.0,0.0,Reale Arena,2019
720,533,1,1,0,Alejandro Hernández,214251,1581183000,1.0,0.0,Estadio Municipal José Zorrilla,2019
531,727,0,1,2,Pablo González,214252,1581874200,0.0,1.0,San Mamés Barria,2019
529,546,2,1,1,Guillermo Cuadra,214253,1581778800,2.0,0.0,Camp Nou,2019
545,548,1,2,2,David Medié,214254,1583866800,0.0,1.0,Estadio Municipal de Ipurúa,2019
715,720,2,1,1,Juan Martínez,214255,1581796800,0.0,0.0,Estadio Nuevo Los Cármenes,2019
537,543,0,0,0,Javier Estrada,214256,1581858000,0.0,0.0,Estadio Municipal de Butarque,2019
798,542,1,0,1,Valentín Pizarro,214257,1581768000,0.0,0.0,Iberostar Estadi,2019
541,538,2,2,0,Javier Alberola,214258,1581883200,0.0,1.0,Estadio Santiago Bernabéu,2019
536,540,2,2,0,Adrián Cordero,214259,1581850800,1.0,1.0,Estadio Ramón Sánchez Pizjuán,2019
532,530,2,2,0,David Medié,214260,1581710400,1.0,2.0,Estadio de Mestalla,2019
533,539,2,1,1,Mario Melero,214261,1581787800,1.0,0.0,Estadio de la Cerámica,2019
542,531,2,1,1,Antonio Mateu,214262,1582462800,1.0,1.0,Estadio de Mendizorroza,2019
530,533,3,1,1,Ricardo De Burgos,214263,1582488000,1.0,1.0,Estadio Wanda Metropolitano,2019
529,545,5,0,1,César Soto,214264,1582383600,3.0,0.0,Camp Nou,2019
543,798,3,3,0,Jesús Gil,214265,1582315200,2.0,2.0,Estadio Benito Villamarín,2019
538,537,1,0,1,José Munuera,214266,1582372800,0.0,0.0,Abanca-Balaídos,2019
546,536,0,3,2,Javier Estrada,214267,1582479000,0.0,1.0,Coliseum Alfonso Pérez,2019
539,541,1,0,1,Alejandro Hernández,214268,1582401600,0.0,0.0,Estadio Ciudad de Valencia,2019
727,715,0,3,2,José Sánchez,214269,1582455600,0.0,3.0,Estadio El Sadar,2019
548,532,3,0,1,José González,214270,1582392600,2.0,0.0,Reale Arena,2019
720,540,2,1,1,Eduardo Prieto,214271,1582470000,0.0,0.0,Estadio Municipal José Zorrilla,2019
531,533,1,0,1,David Medié,214272,1583067600,0.0,0.0,San Mamés Barria,2019
545,539,3,0,1,Pablo González,214273,1582977600,1.0,0.0,Estadio Municipal de Ipurúa,2019
540,530,1,1,0,Javier Alberola,214274,1583074800,1.0,0.0,RCDE Stadium,2019
715,538,0,0,0,Guillermo Cuadra,214275,1583006400,0.0,0.0,Estadio Nuevo Los Cármenes,2019
537,542,1,1,0,Juan Martínez,214276,1582997400,0.0,0.0,Estadio Municipal de Butarque,2019
798,546,0,1,2,Mario Melero,214277,1583083800,0.0,0.0,Iberostar Estadi,2019
541,529,2,0,1,Antonio Mateu,214278,1583092800,0.0,0.0,Estadio Santiago Bernabéu,2019
548,720,1,0,1,Valentín Pizarro,214279,1582920000,0.0,0.0,Reale Arena,2019
536,727,3,2,1,Carlos Del Cerro,214280,1583060400,2.0,0.0,Estadio Ramón Sánchez Pizjuán,2019
532,543,2,1,1,Adrián Cordero,214281,1582988400,0.0,0.0,Estadio de Mestalla,2019
542,532,1,1,0,Jesús Gil,214282,1583524800,0.0,1.0,Estadio de Mendizorroza,2019
530,536,2,2,0,Alejandro Hernández,214283,1583593200,2.0,2.0,Estadio Wanda Metropolitano,2019
529,548,1,0,1,Juan Martínez,214284,1583602200,0.0,0.0,Camp Nou,2019
543,541,2,1,1,José González,214285,1583697600,1.0,1.0,Estadio Benito Villamarín,2019
545,798,1,2,2,Javier Estrada,214286,1583582400,0.0,1.0,Estadio Municipal de Ipurúa,2019
546,538,0,0,0,José Sánchez,214287,1583611200,0.0,0.0,Coliseum Alfonso Pérez,2019
539,715,1,1,0,Eduardo Prieto,214288,1583679600,1.0,0.0,Estadio Ciudad de Valencia,2019
