id_jugador,nombre_jugador,equipo_jugador,id_equipo,temporada_equipo
208724,Aníbal Zurdo Rodríguez,Sabadell,9593,2014
253753,Ricardo Álvarez Puig,Girona,547,2014
258516,David Aganzo Méndez,Lugo,716,2014
111625,Gai Yigaal Assulin,Mallorca,798,2014
116365,Jordi López Felpeto,Llagostera,9399,2014
116869,Óscar Javier González Marcos,Valladolid,720,2014
116872,Marc Bertrán Vilanova,Leganes,537,2014
116936,Xabier Castillo Aranburu,Alaves,542,2014
116937,Moisés Hurtado Pérez,Girona,547,2014
116938,Jose Luis Martí Soler,Mallorca,798,2014
116948,Dudú Aouate,Mallorca,798,2014
116951,Raúl Tamudo Montero,Sabadell,9593,2014
116953,Ayoze Díaz Díaz,Tenerife,719,2014
116954,Manuel Lucena Medina,Mirandes,799,2014
116956,Antonio López Guerrero,Mallorca,798,2014
116957,José Carlos Araújo Nunes,Mallorca,798,2014
116960,Óscar Serrano Rodriguez,Alaves,542,2014
117032,Iñaki Goitia Peña,Alaves,542,2014
117036,Ricardo León Brito,Tenerife,719,2014
117038,Gerard Bordas Bahamontes,Girona,547,2014
122877,Álvaro Corral Echazarreta,Mirandes,799,2014
135784,Jacobo Sanz Ovejero,Tenerife,719,2014
179968,Albert Riera Ortega,Mallorca,798,2014
1036,Ignacio Cases Mora,Sporting Gijon,731,2014
6091,F. Silva,Osasuna,727,2014
11629,L. Domínguez,Ponferradina,4907,2014
42992,Juan Emmanuel Culio,Las Palmas,534,2014
46984,Nino,Osasuna,727,2014
47015,Casto Espinosa Barriga,Las Palmas,534,2014
47158,Pedro López,Lugo,716,2014
60056,Lanzarote,Alaves,542,2014
75423,Cristian Andrés García,Tenerife,719,2014
78688,F. Prieto,Ponferradina,4907,2014
91270,Antonio Tomás González,Numancia,717,2014
105086,Guzmán Casaseca Lozano,Las Palmas,534,2014
107137,Guillermo Lara Ramos,Barcelona B,712,2014
116985,Sergio Rodríguez Hurtado,Real Betis,543,2014
117089,Jirí Jarosík,Alaves,542,2014
117946,Juan Carlos García Barahona,Tenerife,719,2014
125044,Javier Cantero de la Puente,Mirandes,799,2014
182900,Rubén Rodríguez Durán,Racing Santander,4665,2014
185272,Alberto Aguilar Leiva,Ponferradina,4907,2014
253762,Andrés Del Olmo García,Mirandes,799,2014
44520,Abdelkader Oueslati Kaabi,Numancia,717,2014
47023,Aitor Fernández López,Mirandes,799,2014
87920,Moha El Ouriachi,Barcelona B,712,2014
104938,César Soriano Ferrero,Leganes,537,2014
105002,Alejandro García Peña,Mirandes,799,2014
105018,Eldin Hadzic Osmanovic,Zaragoza,732,2014
105028,Vicente Pérez Madrid,Numancia,717,2014
112789,Sergio Fernández Prendes,Leganes,537,2014
116825,Daniel Lorenzo Lorenzo,Las Palmas,534,2014
116950,Valmiro Lópes Rocha,Racing Santander,4665,2014
117035,Braulio Nóbrega,Recreativo Huelva,9410,2014
117117,Ion Vélez Martínez,Alaves,542,2014
122844,Igor Arnáez,Tenerife,719,2014
181336,Álvaro Tierno Román,Zaragoza,732,2014
181657,Josep María Comadevall Crous,Llagostera,9399,2014
184205,Álvaro García Cantó,Leganes,537,2014
185539,José Manuel Rojas Olmedo,Albacete,722,2014
187556,Manuel Gato Thomasson,Sabadell,9593,2014
188797,Ángel Daniel Hernández Rodríguez,Tenerife,719,2014
188801,J. McCourt,Tenerife,719,2014
33701,Sisinio,Osasuna,727,2014
36033,Mario Abrante,Zaragoza,732,2014
46780,David Querol,Llagostera,9399,2014
47003,Momo,Las Palmas,534,2014
47077,Raúl Miguel Cámara,Tenerife,719,2014
47232,Miguel Palanca Fernández,Numancia,717,2014
47513,Aday,Girona,547,2014
57179,Tito,Llagostera,9399,2014
89980,Manuel Fernández Muñíz,Alaves,542,2014
104897,Hugo Álvarez Quintas,Tenerife,719,2014
104960,Cristian Bustos Costa,Mallorca,798,2014
105010,Felipe  Sanchón Huerta,Girona,547,2014
105013,Pedro Ríos Maestre,Recreativo Huelva,9410,2014
105052,Sergio Piña Cousillas,Leganes,537,2014
116946,Antonio Jesús Vázquez Muñoz,Recreativo Huelva,9410,2014
116984,Alcolea,Zaragoza,732,2014
117013,Francisco Jesús Pérez Malia,Racing Santander,4665,2014
122889,Óscar Ramírez Martín,Ponferradina,4907,2014
184390,David Córcoles Alcaraz,Recreativo Huelva,9410,2014
188359,Julio José Camba Machado,Lugo,716,2014
20679,Filip Marković,Mallorca,798,2014
46781,Vincenzo Renato Rennella,Real Betis,543,2014
46959,Francisco José Sandaza Asensio,Girona,547,2014
46983,Carlos Castro García,Sporting Gijon,731,2014
59951,Peña,Valladolid,720,2014
77140,Manuel Jesús Arana Rodríguez,Mallorca,798,2014
105027,Juan José Collantes Guerrero,Sabadell,9593,2014
105033,Jesús Cabrero Mora,Mallorca,798,2014
105064,Fernando Usero Toledano,Alcorcon,711,2014
105099,Samu de los Reyes,Llagostera,9399,2014
113562,Fernando Velasco Salazar,Leganes,537,2014
116876,Francisco Javier Chica Torres,Valladolid,720,2014
116991,Juan Manuel Gómez Sánchez,Alaves,542,2014
117082,Diego Rivas Gutiérrez,Llagostera,9399,2014
122731,Iván Francisco Fuentes Gómez,Sabadell,9593,2014
122997,Francisco Javier Sáiz Soria,Racing Santander,4665,2014
136821,Andoni Benito Erdozain,Alaves,542,2014
181731,Jordi Masó Ribas,Llagostera,9399,2014
187557,Jesús Ayala,Recreativo Huelva,9410,2014
219724,Ranko Despotovic,Alaves,542,2014
17765,Urko Vera Mateos,Mirandes,799,2014
21682,A. Touré,Sporting Gijon,731,2014
43293,Gabriel Company Vives,Mallorca,798,2014
46774,Eduardo Ramos Gómez,Albacete,722,2014
47101,Ernesto Galán Iñigo,Alaves,542,2014
47567,Martín Maximiliano Mantovani,Leganes,537,2014
104515,Albert Dalmau Martínez,Lugo,716,2014
104881,Daniel Provencio Azcune,Mirandes,799,2014
116887,Manuel Onwu Villafranca,Osasuna,727,2014
116942,Christian Alfonso López,Girona,547,2014
117139,Diego García Bravo,Ponferradina,4907,2014
179258,Younousse Diop,Tenerife,719,2014
181125,Iván Cifuentes Román,Albacete,722,2014
182549,Carlos Indiano de Marcos,Albacete,722,2014
182581,Alain Eizmendi Blanco,Leganes,537,2014
184285,José Manuel Rueda Sampedro,Ponferradina,4907,2014
186132,Cristo Díaz Martín,Tenerife,719,2014
187460,Alejandro Román Pantoja,Mirandes,799,2014
188448,Salvador Moya Muñoz,Recreativo Huelva,9410,2014
281311,Manuel Cedrón López,Lugo,716,2014
1035,Acorán Barrera Reyes,Ponferradina,4907,2014
46663,Miguel Olavide Montes,Osasuna,727,2014
46665,Iñigo Pérez,Numancia,717,2014
46939,Carlos Bellvís Llorens,Alcorcon,711,2014
46947,Albert Dorca Masó,Zaragoza,732,2014
46991,Aythami Artiles Oliva,Las Palmas,534,2014
46992,Dani Castellano Betancor,Las Palmas,534,2014
47072,Samuel Geoffroy Camille,Ponferradina,4907,2014
47169,Iriome,Lugo,716,2014
47172,Carlos Pita,Lugo,716,2014
47176,Fernando Seoane,Lugo,716,2014
47187,José Manuel Fernández Reyes,Zaragoza,732,2014
47431,David Juncà Reñé,Girona,547,2014
95646,Diego Ifrán Sala,Tenerife,719,2014
104915,Samuel Delgado Serna,Albacete,722,2014
105012,Julián Cerdá Vicente,Alaves,542,2014
116820,Hugo Fraile Martín,Sporting Gijon,731,2014
116895,Ion Echaide Sola,Osasuna,727,2014
125537,Francisco Antonio Candela Pascual,Leganes,537,2014
181414,Marc Rovirola Moreno,Girona,547,2014
5080,Enric Pi Solá,Llagostera,9399,2014
6936,Armando Sosa Peña,Sporting Gijon,731,2014
8635,Diawandou Diagné Niang,Barcelona B,712,2014
14482,Daniel Arnaud N'Di,Sporting Gijon,731,2014
43184,Rachid Aït-Atmane,Sporting Gijon,731,2014
46800,José Vicente Gómez Umpiérrez,Las Palmas,534,2014
46816,Cifuentes,Girona,547,2014
46880,Francisco José Molinero Calderón,Real Betis,543,2014
47076,Isma López,Sporting Gijon,731,2014
47133,Adrián Ripa Cruz,Numancia,717,2014
47196,Alejandro Alfaro Ligero,Valladolid,720,2014
47453,Toño,Recreativo Huelva,9410,2014
104458,Rubén Miño Peralta,Mallorca,798,2014
104996,Alejandro Ortiz Ramos,Mirandes,799,2014
116907,José Manuel García Maurin,Osasuna,727,2014
116981,Carlos García Quesada,Real Betis,543,2014
117040,Daniel Sotres Castañeda,Recreativo Huelva,9410,2014
122719,Jan Gerrit Stoeten Pérez,Numancia,717,2014
179002,José María Pan Fernández,Mirandes,799,2014
181760,Francisco Javier Moreno Jiménez,Leganes,537,2014
9383,Alex Sandro Mendonça Dos Santos,Numancia,717,2014
13776,Facundo Jeremías Guichón Sisto,Alcorcon,711,2014
33305,David Concha,Racing Santander,4665,2014
33928,Jon Ander Serantes Simon,Leganes,537,2014
33954,Víctor Ibáñez Pascual,Alcorcon,711,2014
35825,B. Rabello,Leganes,537,2014
46884,Carlos Carmona Bonet,Sporting Gijon,731,2014
47203,Jaime Romero,Zaragoza,732,2014
47488,Sergio Gontán Gallardo,Albacete,722,2014
51499,Maximiliano Daniel Pérez Tambasco,Tenerife,719,2014
52801,Josmar Jesús Zambrano Suárez,Recreativo Huelva,9410,2014
53964,Braian Damián Rodríguez Carballo,Numancia,717,2014
59927,Alejandro Barrera García,Sporting Gijon,731,2014
68197,Javier Magro Matilla,Real Betis,543,2014
76445,Borja Docal,Mirandes,799,2014
80371,Túlio Vinícius Froes de Melo,Valladolid,720,2014
99651,Javier Jiménez Camarero,Alcorcon,711,2014
104876,Jean Marie Dongou Tsafack,Barcelona B,712,2014
170770,Óscar Rico Lomas,Llagostera,9399,2014
363269,Alexander  Satrústegui Lopetegui,Osasuna,727,2014
15372,Alberto Lora Ramos,Sporting Gijon,731,2014
40487,S. Šćepović,Sporting Gijon,731,2014
46690,Alberto Martín Romo García Adámez,Leganes,537,2014
47134,Luis Valcarce Vidal,Numancia,717,2014
47136,Pape Maly Diamanka,Leganes,537,2014
60112,U. Dávila,Tenerife,719,2014
98982,Brimah Razak,Mirandes,799,2014
104870,Benjamín Martínez Martínez,Sabadell,9593,2014
104992,Pedro Orfila Artime,Racing Santander,4665,2014
105029,Natalio Lorenzo Poquet,Numancia,717,2014
107129,Óscar Fernández González,Racing Santander,4665,2014
107225,Nahuel Alberto Omiliani González,Tenerife,719,2014
116911,Julio Iricibar Bayarri,Valladolid,720,2014
122634,Jorge Hernández Diéguez,Valladolid,720,2014
123085,Manuel Pavón Castro,Lugo,716,2014
135880,Daniel Pedrosa Loureiro,Lugo,716,2014
181528,Gonzalo de la Fuente de la Iglesia,Albacete,722,2014
181683,David Puras Martínez,Racing Santander,4665,2014
184895,Asier Barahona Bregón,Mirandes,799,2014
208045,Sergio Camus Perojo,Racing Santander,4665,2014
14470,Einar Galilea Azaceta,Alaves,542,2014
47027,Javier Álamo Cruz,Zaragoza,732,2014
47189,Jesús María Herrero Gómez,Valladolid,720,2014
47191,Alejandro Menéndez Díez,Sporting Gijon,731,2014
47212,Isaac Becerra Alguacil,Girona,547,2014
47559,Roberto Santamaría Cipriain,Osasuna,727,2014
60094,Francisco Ramón Dorronsoro Sánchez,Albacete,722,2014
60096,Martí Crespí Pascual,Sabadell,9593,2014
104858,Antonio Islam Otegui Khalife,Osasuna,727,2014
104896,Edgar Hernández Marcé,Sabadell,9593,2014
104908,Antonio Francisco Navas Vargas,Recreativo Huelva,9410,2014
104998,Roberto López Esquiroz,Mirandes,799,2014
116831,Dennis Díaz Fernández,Sporting Gijon,731,2014
116973,Imanol Elías Ayllón,Mirandes,799,2014
122773,Mikel Santamaría Cipriain,Leganes,537,2014
135973,Manuel Ramírez Hurtado,Recreativo Huelva,9410,2014
179067,Raly Selson Cabral de Barros,Ponferradina,4907,2014
181464,Rafael  Fernández Martínez,Albacete,722,2014
181733,Roger Barnils Crusats,Llagostera,9399,2014
182611,Jorge Adán Beltrán,Zaragoza,732,2014
15370,Mickaël Ziard Alain Gaffoor,Numancia,717,2014
26776,Jorge Luis Díaz Gutiérrez,Albacete,722,2014
41528,André Filipe Ribeiro Leão,Valladolid,720,2014
43322,Liassine Cadamuro-Bentaïba,Osasuna,727,2014
55475,Javier Hervás Salmoral,Sabadell,9593,2014
60028,Sergio Cidoncha Fernández,Albacete,722,2014
91252,Álvaro Rey Vázquez,Alcorcon,711,2014
104131,Foued Kadir,Real Betis,543,2014
104880,Jorge García Torre,Llagostera,9399,2014
105030,David López Moreno,Lugo,716,2014
105065,Óscar Díaz González,Valladolid,720,2014
116917,Héctor Pizana Pascual,Albacete,722,2014
125563,Manuel Miquel Serrano,Albacete,722,2014
127659,Alejandro Serrano García,Sporting Gijon,731,2014
144268,Juan Cifré Navas,Mallorca,798,2014
153148,Cristo Martín Hernández,Tenerife,719,2014
181521,Jesús Berrocal Campos,Ponferradina,4907,2014
188405,Jonathan Ruiz Llaga,Ponferradina,4907,2014
287783,Carlos Álvarez Sánchez,Leganes,537,2014
329769,David Novoa Campos,Recreativo Huelva,9410,2014
1042,Lluis Sastre Reus,Valladolid,720,2014
46908,Adrián Hernández Montoro,Girona,547,2014
59921,Juan Antonio González Fernández,Recreativo Huelva,9410,2014
104842,Mario  Fernández Cuesta,Racing Santander,4665,2014
104958,Luis Borja Lázaro Fernández,Leganes,537,2014
104995,Sergio Pérez Leyva,Mirandes,799,2014
105053,Carlos Moreno Gómez,Albacete,722,2014
105090,Rafael García García,Alaves,542,2014
105091,Pablo Cendrós López,Mallorca,798,2014
116859,Yeray Gómez Ferragut,Mallorca,798,2014
122712,Cristian Fernández Conchuela,Ponferradina,4907,2014
122943,Jorge Rico Vázquez,Alcorcon,711,2014
135760,David Muñoz Pueyo,Zaragoza,732,2014
135983,Jorge Delgado Fidalgo,Numancia,717,2014
179247,Pablo Moreno Chulilla,Zaragoza,732,2014
181661,Yeray Sabariego Raja,Sabadell,9593,2014
182580,Yoel Sola Cariñanos,Osasuna,727,2014
185830,Samuel San José Fernández,Racing Santander,4665,2014
187430,Álvaro Antón Camarero,Recreativo Huelva,9410,2014
187879,José Manuel Ruiz Carrasco,Albacete,722,2014
46741,Marc Pedraza Sarto,Numancia,717,2014
46962,José Juan Figueiras García,Lugo,716,2014
46995,David García Santana,Las Palmas,534,2014
47482,Javier Moyano Lujano,Tenerife,719,2014
59929,Dimas Delgado Morgado,Recreativo Huelva,9410,2014
77134,Alan Baró Calabuig,Ponferradina,4907,2014
104081,Cedric Mabwati Gerard,Osasuna,727,2014
104866,Jesús Miguel Valentín Rodríguez,Las Palmas,534,2014
104911,Unai Albizua Urquijo,Tenerife,719,2014
104931,Alfredo Juan Mayordomo,Alcorcon,711,2014
104934,Javier Carpio Martín,Ponferradina,4907,2014
104937,Víctor José Añino Bermúdez,Tenerife,719,2014
105000,Ruymán Jesús Hernández Perera,Llagostera,9399,2014
116922,Cristian Gómez García,Girona,547,2014
116979,Diego Benito Rey,Albacete,722,2014
119740,Steve Aldo One,Mallorca,798,2014
122746,José Antonio Espín Puerta,Mirandes,799,2014
181212,Sergio Juste Marín,Barcelona B,712,2014
182720,Andrés Díez Moreno,Girona,547,2014
186206,Alejandro Martín Méndez,Las Palmas,534,2014
1043,Jeffrén Isaac Suárez Bermúdez,Valladolid,720,2014
26854,Jorge Casado Rodríguez,Real Betis,543,2014
46989,Cecilio Nauzet Pérez González,Sabadell,9593,2014
47020,Francisco de Paula Pablo Cruz Torres,Alcorcon,711,2014
47201,Miguel Ángel De las Cuevas Barberá,Osasuna,727,2014
47484,Antonio Jesús Regal Angulo,Albacete,722,2014
47506,Raúl García Carnero,Alaves,542,2014
51786,J. Cabrera,Recreativo Huelva,9410,2014
77184,Félix Asdrúbal Padrón Hernández,Las Palmas,534,2014
104802,Pedro López Galisteo,Real Betis,543,2014
104971,Charlie Dean I'Anson,Alcorcon,711,2014
104972,Nauzet Alemán Viera,Las Palmas,534,2014
107141,Tarsicio Aguado Arriazu,Zaragoza,732,2014
108529,Héctor Figueroa Cabrera,Las Palmas,534,2014
117223,Arturo Juan Rodríguez Pérez-Reverte,Llagostera,9399,2014
122613,Julen Castañeda Nuin,Ponferradina,4907,2014
123116,Juan Ramón Gómez Pimpollo López,Albacete,722,2014
131542,Jon García Herrero,Lugo,716,2014
166217,Diego Rivas Rego,Albacete,722,2014
182254,Francisco David González Borges,Alcorcon,711,2014
46898,Alexander Alegría Moreno,Real Betis,543,2014
47032,Borja Granero Niñerola,Racing Santander,4665,2014
47055,Diego Aguirre Parra,Leganes,537,2014
47062,Javier Ros Añón,Mallorca,798,2014
47070,Daniel Hernández Santos,Tenerife,719,2014
47147,David Rodríguez Sánchez,Alcorcon,711,2014
47161,José Carlos Ramírez Suárez,Real Betis,543,2014
47163,Luis Ruiz Sayago,Leganes,537,2014
55530,Sergio Llamas Pardo,Alaves,542,2014
90710,Jordi Figueras Montel,Real Betis,543,2014
104806,Daniel Molina Orta,Recreativo Huelva,9410,2014
104873,José Omar Perdomo Machado,Tenerife,719,2014
105022,Gabriel Ribas Ródenas,Numancia,717,2014
105047,Ismael Gómez Falcón,Alcorcon,711,2014
107162,Mario Ortiz Ruiz,Albacete,722,2014
116896,Enrique Royo Herranz,Mallorca,798,2014
122838,Juan Manuel Marrero Monzón,Numancia,717,2014
122891,Santiago Jara Collado,Sporting Gijon,731,2014
129636,Mikel Iribas Aliende,Alcorcon,711,2014
188350,Javier Fernández Abruñedo,Barcelona B,712,2014
15385,Raoul Cédric Loé,Osasuna,727,2014
40266,Juan Cámara,Barcelona B,712,2014
40485,Jesús Imaz,Llagostera,9399,2014
46668,Francisco Jiménez Tejada,Mallorca,798,2014
46785,Adrián Ortolá Vañó,Barcelona B,712,2014
46806,Pedro Antonio Sánchez Moñino,Zaragoza,732,2014
46905,René Román Hinojo,Llagostera,9399,2014
47168,Sergio Gil Latorre,Zaragoza,732,2014
47205,Álex Vallejo,Mallorca,798,2014
96263,Dionisio Emmanuel Villalba Rojano,Leganes,537,2014
104815,Víctor Pastrana Carrasco,Alcorcon,711,2014
104954,Adán Gurdiel Mella,Ponferradina,4907,2014
105089,Jorge Ortiz Mendoza,Alcorcon,711,2014
108491,Israel Puerto,Lugo,716,2014
108560,Cayetano Quintana Hernández,Recreativo Huelva,9410,2014
116913,Isaac Nana Asare,Recreativo Huelva,9410,2014
116974,Iván Casado Ortiz,Valladolid,720,2014
122574,Víctor García,Tenerife,719,2014
181147,César Fernández de las Heras Caneda,Mirandes,799,2014
181157,Alejandro Miguel Arias De Haro,Numancia,717,2014
921,C. Piccini,Real Betis,543,2014
2273,Kepa,Ponferradina,4907,2014
8584,Nikola Gulan,Mallorca,798,2014
14475,Julio César Rodríguez López,Sporting Gijon,731,2014
40176,Vullnet Xhevat Basha,Zaragoza,732,2014
40264,Joan Ángel  Román Ollè,Barcelona B,712,2014
46649,Juan Pérez,Osasuna,727,2014
46818,Luis Hernández,Sporting Gijon,731,2014
46837,Dani Pacheco,Real Betis,543,2014
46927,Juan Carlos Real,Tenerife,719,2014
47010,David Timor,Valladolid,720,2014
47056,Íñigo Eguaras,Sabadell,9593,2014
47080,Jorge Sáenz,Tenerife,719,2014
47262,Portillo,Real Betis,543,2014
47376,Asier Riesgo,Osasuna,727,2014
47569,Jorge Pulido,Albacete,722,2014
47576,Melero,Ponferradina,4907,2014
104935,Pablo Íñiguez,Girona,547,2014
105087,Luis Fernández Teijeiro,Lugo,716,2014
107218,Antonio Domínguez Sacramento,Recreativo Huelva,9410,2014
125,Jokin Ezkieta,Osasuna,727,2014
937,Rubén Sobrino,Ponferradina,4907,2014
15575,Óscar Whalley,Zaragoza,732,2014
24793,Jorge Meré,Sporting Gijon,731,2014
46691,Fede San Emeterio,Racing Santander,4665,2014
46789,Saúl García,Racing Santander,4665,2014
46830,Erik Morán,Leganes,537,2014
46866,Joselu,Mallorca,798,2014
46960,Marco Sangalli,Alaves,542,2014
46981,Xavi Torres,Real Betis,543,2014
47036,Fausto Tienza,Alcorcon,711,2014
47053,Carlos Nieto,Zaragoza,732,2014
47061,Jorge Pombo,Zaragoza,732,2014
47129,Unai Medina,Alaves,542,2014
47177,Manu Barreiro,Alaves,542,2014
47471,Roger,Valladolid,720,2014
105037,C. Omoigui,Mallorca,798,2014
117107,Manu Molina,Recreativo Huelva,9410,2014
123061,Agus Medina,Sabadell,9593,2014
131547,Yuri,Ponferradina,4907,2014
563,Álex Grimaldo,Barcelona B,712,2014
1616,Miguel Ángel Guerrero Martín,Sporting Gijon,731,2014
2352,M. Šćepović,Mallorca,798,2014
15320,Jon Gaztañaga,Ponferradina,4907,2014
18753,Adama Traoré,Barcelona B,712,2014
20971,A. Coeff,Mallorca,798,2014
33484,David Babunski,Barcelona B,712,2014
42905,Dinu Bogdan Moldovan,Ponferradina,4907,2014
46717,Álvaro Peña Herrero,Lugo,716,2014
46793,David Simón Rodríguez Santana,Las Palmas,534,2014
46836,Mamadou Koné,Racing Santander,4665,2014
46864,Sergio Tejera Rodríguez,Alaves,542,2014
46954,Daniel Toribio Gutiérrez,Alaves,542,2014
47011,Sergio Ezequiel Araújo,Las Palmas,534,2014
47412,Javier Eraso Goñi,Leganes,537,2014
47517,Alejandro Granell Nogué,Girona,547,2014
104909,Antonio Martínez Felipe,Alcorcon,711,2014
104987,Eloy Gila Marín,Llagostera,9399,2014
117021,Formose Mendy,Sporting Gijon,731,2014
119219,Xavier Carmona Velasco,Valladolid,720,2014
741,Vallejo,Zaragoza,732,2014
746,Marco Asensio,Mallorca,798,2014
748,Dani Ceballos,Real Betis,543,2014
1692,Xavi Quintillà,Barcelona B,712,2014
8518,M. Sylla,Racing Santander,4665,2014
27031,Francisco José Perdomo Borges,Las Palmas,534,2014
30510,Alejandro Berenguer Remiro,Osasuna,727,2014
41232,Zakarya Bergdich,Valladolid,720,2014
43001,Thierry Rua Moutinho,Albacete,722,2014
46652,Unai García,Osasuna,727,2014
46653,David García,Osasuna,727,2014
46667,Enrique Barja Afonso,Osasuna,727,2014
46751,Abdón Prats,Tenerife,719,2014
47007,Ruíz de Galarreta,Zaragoza,732,2014
47252,Bruno,Real Betis,543,2014
47357,Laguardia,Alaves,542,2014
47366,Jony,Sporting Gijon,731,2014
47391,Rubén Peña,Leganes,537,2014
47399,Iván Cuéllar,Sporting Gijon,731,2014
49916,Michaël Pereira,Mallorca,798,2014
328,Fabián Ruiz,Real Betis,543,2014
761,Cristo González,Tenerife,719,2014
2330,Joan Campins Vidal,Barcelona B,712,2014
46687,Ángel Montoro,Recreativo Huelva,9410,2014
46702,José Antonio Caro Martínez,Real Betis,543,2014
46764,Brian Oliván,Valladolid,720,2014
46966,Dani Calvo,Numancia,717,2014
47040,Alfredo Ortuño,Las Palmas,534,2014
47104,Francisco Miguel Varela Martín,Real Betis,543,2014
47249,L. Cabrera,Zaragoza,732,2014
47405,Juanfran,Real Betis,543,2014
47410,Rodri Tarín,Barcelona B,712,2014
47458,Postigo,Leganes,537,2014
47483,Kiko Olivas,Sabadell,9593,2014
47504,Alcalá,Llagostera,9399,2014
47573,David Ferreiro,Lugo,716,2014
104920,Iñaki Sáenz Arenzana,Racing Santander,4665,2014
105054,Adolfo Enríquez García,Mallorca,798,2014
112997,Diego Seoane Pérez,Lugo,716,2014
181761,Mariano Sanz Novillo,Racing Santander,4665,2014
2060,M. El Haddadi,Barcelona B,712,2014
2671,Jaime Mata,Girona,547,2014
40260,Marcos García Barreno,Sabadell,9593,2014
46651,Clerc,Sabadell,9593,2014
46681,Alejandro Martínez Sánchez,Real Betis,543,2014
46848,Carlos Hernández Alarcón,Sabadell,9593,2014
47057,Raúl Guti,Zaragoza,732,2014
47250,D. Dakonam,Alcorcon,711,2014
47370,Borja Bastón,Zaragoza,732,2014
47378,Bigas,Mallorca,798,2014
47395,Sergi Enrich,Numancia,717,2014
47414,Gumbau,Barcelona B,712,2014
47520,Portu,Albacete,722,2014
104425,Juan Tomás Ortuño Martínez,Sabadell,9593,2014
105036,Pol Roigé Rodríguez,Sabadell,9593,2014
107201,Javier Bonilla Sevillano,Numancia,717,2014
107219,Guillermo Vallejo Delgado,Numancia,717,2014
119975,Francisco José  Carnicer Magán,Mirandes,799,2014
122626,Robert Simón Rodríguez,Llagostera,9399,2014
181531,Miguel Núñez Borreguero,Albacete,722,2014
1583,Sergio León,Llagostera,9399,2014
2053,Roque Mesa,Las Palmas,534,2014
18895,F. Lejeune,Girona,547,2014
46944,Héctor Rodas Ramírez,Real Betis,543,2014
47001,Javi Castellano Betancor,Las Palmas,534,2014
47496,Óscar Plano,Alcorcon,711,2014
47543,Álvaro García,Racing Santander,4665,2014
60181,Daniel García Rodríguez,Alaves,542,2014
104875,Borja San Emeterio Díaz,Racing Santander,4665,2014
104891,Álvaro Bustos Sandoval,Sporting Gijon,731,2014
104919,Aridane Jesús Santana Cabrera,Tenerife,719,2014
104997,Gorka Kijera Salaberría,Mirandes,799,2014
104999,Roberto Gutiérrez Díaz,Tenerife,719,2014
108497,Rubén Mesa Visiga,Recreativo Huelva,9410,2014
116905,Javier Montoya Monente,Real Betis,543,2014
116961,Manuel Coronado Plá,Lugo,716,2014
117045,Enrique Rivero Pérez,Tenerife,719,2014
118130,César Díaz Martínez,Albacete,722,2014
125393,Fernando Román Álvarez,Alcorcon,711,2014
127165,Jagoba Beobide Larrañaga,Alaves,542,2014
5077,N. Ratti,Llagostera,9399,2014
8638,Jordan Lotiès,Osasuna,727,2014
46935,Raúl Lizoáin,Las Palmas,534,2014
47005,Maikel Mesa,Osasuna,727,2014
47214,Sebastià Coris Cardeñosa,Girona,547,2014
47363,Manu García,Alaves,542,2014
47505,B. Espinosa,Sporting Gijon,731,2014
47511,Juanpe,Racing Santander,4665,2014
83419,Aimar Moratalla Botifoll,Llagostera,9399,2014
104810,Eloi Amagat Arimany,Girona,547,2014
104964,Rubén Cruz Gil,Albacete,722,2014
105015,Germán Parreño,Racing Santander,4665,2014
123038,Víctor Villacañas Morales,Leganes,537,2014
123564,Edipo Antonio Rodríguez Encarnación,Numancia,717,2014
125539,Pol Bueso Paradís,Albacete,722,2014
135877,Ernest Forgàs Pallarès,Sabadell,9593,2014
136836,Sebastià Sastre Català,Mallorca,798,2014
181647,David Bigas Vargas,Girona,547,2014
181730,Carles Mas Bacardit,Girona,547,2014
187554,Santiago Jiménez Luque,Tenerife,719,2014
2992,A. N&apos;Diaye,Real Betis,543,2014
46676,Bernardo Víctor Cruz Torres,Racing Santander,4665,2014
46692,Álvaro Vadillo,Real Betis,543,2014
46704,Fran García,Albacete,722,2014
46809,Quique González,Racing Santander,4665,2014
46928,Pablo Nicolás Caballero Santos,Lugo,716,2014
47012,Rubén Castro,Real Betis,543,2014
47079,Carlos Ruiz,Tenerife,719,2014
47089,Aitor Sanz,Tenerife,719,2014
47137,Alberto Escassi,Alcorcon,711,2014
47385,Sergio Álvarez,Sporting Gijon,731,2014
47459,Chema Rodríguez,Alcorcon,711,2014
47510,Jonás Ramalho,Girona,547,2014
104843,Aitor Buñuel,Osasuna,727,2014
119743,Dani Barrio,Leganes,537,2014
122862,Albert Manel Estellés Fernández,Sabadell,9593,2014
125406,Iago Díaz Fernández,Lugo,716,2014
127347,Robert Costa Ventura,Barcelona B,712,2014
131539,Ríos Reina,Llagostera,9399,2014
182803,Rubén Ramos González,Recreativo Huelva,9410,2014
1032,Joan Guillem Truyols Mascaró,Mallorca,798,2014
1576,W. Kaptoum,Barcelona B,712,2014
12667,Jonathan Viera,Las Palmas,534,2014
28989,Antonio Rodríguez Dovale,Lugo,716,2014
46677,Víctor Díaz,Recreativo Huelva,9410,2014
46745,Pablo Valcarce,Numancia,717,2014
46846,Christian Fernández Salas,Las Palmas,534,2014
46971,José Manuel Rodríguez Morgade,Lugo,716,2014
