fixture_id,id_jugador_titular,name_jugador_titular
203682,46786.0,Bóveda
203682,47565.0,Etxeita
203682,47282.0,Raúl García
203682,47280.0,Beñat
203682,47284.0,Iturraspe
203682,2672.0,Muniain
203682,47150.0,Viguera
203682,47294.0,Iñaki Williams
203683,19014.0,Sergio Rico
203683,434.0,Mariano
203683,2040.0,Sergio Escudero
203683,22086.0,T.  Kolodziejczak
203683,47034.0,José Antonio Reyes
203683,2050.0,É. Banega
203683,2043.0,Daniel Carriço
203683,780.0,S. N'Zonzi
203683,413.0,Y. Konoplyanka
203683,481.0,G. Krychowiak
203683,933.0,K. Gameiro
203683,27.0,Adán
203683,78370.0,H. Westermann
203683,18965.0,Martín Montoya
203683,47252.0,Bruno González
203683,2469.0,G. Pezzella
203683,1579.0,Joaquín
203683,2992.0,A. N'Diaye
203683,44318.0,Petros
203683,37125.0,C. Musonda
203683,748.0,Dani Ceballos
203683,47012.0,Rubén Castro
203684,18835.0,Guaita
203684,47257.0,D. Suárez
203684,50228.0,S. Vergini
203684,47359.0,Carlos Vigaray
203684,116824.0,Miguel Muñoz
203684,47392.0,Pedro León
203684,46829.0,M. Lacen
203684,2056.0,Pablo Sarabia
203684,47574.0,Moi Gómez
203684,47546.0,Álvaro Medrán
203684,47066.0,Álvaro Vázquez
203684,10151.0,Diego Alves
203684,1560.0,Barragán
203684,104851.0,Guilherme Siqueira
203684,1899.0,A. Abdennour
203684,1448.0,S. Mustafi
203684,6003.0,E. Pérez
203684,1698.0,Javi Fuego
203684,928.0,Dani Parejo
203684,18765.0,André Gomes
203684,935.0,Rodrigo
203684,21.0,Paco Alcácer
203685,1682.0,Sergio Asenjo
203685,2230.0,A. Rukavina
203685,1691.0,Mario Gaspar
203685,1693.0,Víctor Ruíz
203685,885.0,E. Bailly
203685,1704.0,Bruno
203685,47365.0,Tomás Pina
203685,1461.0,Denis Suárez
203685,1641.0,Samu Castillejo
203685,1375.0,Soldado
203685,3033.0,C. Bakambu
203685,47296.0,G. Rulli
203685,47273.0,Yuri
203685,2875.0,D. Reyes
203685,2670.0,Íñigo Martínez
203685,47307.0,Joseba Zaldúa
203685,47298.0,Aritz Elustondo
203685,47310.0,Illarramendi
203685,47316.0,Zurutuza
203685,47259.0,Bergara
203685,47323.0,Mikel Oiarzabal
203685,51046.0,C. Vela
203686,47426.0,Rubén Blanco
203686,47428.0,G. Cabral
203686,47432.0,Hugo Mallo
203686,47509.0,Planas
203686,2042.0,Sergi Gómez
203686,47390.0,F. Orellana
203686,5914.0,M. Díaz
203686,2557.0,P. Hernández
203686,47445.0,Iago Aspas
203686,2058.0,Nolito
203686,47371.0,J. Guidetti
203686,1684.0,Andrés Fernández
203686,46822.0,Lombán
203686,2128.0,Miguel Lopes
203686,46874.0,J. Babin
203686,30396.0,C. Biraghi
203686,21099.0,R. Krhin
203686,33395.0,Isaac Cuenca
203686,18805.0,A. Doucouré
203686,42086.0,Y. El-Arabi
203686,47468.0,Rubén Rochina
203686,18811.0,A. Peñaranda
203687,47399.0,Pichu Cuéllar
203687,15372.0,Lora
203687,46818.0,Luis Hernández
203687,24793.0,Jorge Meré
203687,47076.0,Isma López
203687,1036.0,Nacho Cases
203687,47385.0,Sergio Álvarez
203687,2115.0,A. Halilović
203687,46884.0,Carlos Carmona
203687,47366.0,Jony
203687,2522.0,A. Sanabria
203687,47376.0,Asier Riesgo
203687,47382.0,Ramis
203687,47073.0,M. Dos Santos
203687,47455.0,Luna
203687,46827.0,Adrián
203687,1327.0,I. Hajrović
203687,47281.0,Dani García
203687,19533.0,Jota Peleteiro
203687,47274.0,Ander Capa
203687,47388.0,G. Escalante
203687,47395.0,Sergi Enrich
203688,47296.0,G. Rulli
203688,1028.0,Mikel González
203688,47273.0,Yuri
203688,47307.0,Joseba Zaldúa
203688,47298.0,Aritz Elustondo
203688,104794.0,Xabi Prieto
203688,47310.0,Illarramendi
203688,47316.0,Zurutuza
203688,47259.0,Bergara
203688,47323.0,Mikel Oiarzabal
203688,1163.0,Bruma
203688,731.0,K. Navas
203688,738.0,Sergio Ramos
203688,618.0,Danilo
203688,735.0,Nacho
203688,742.0,R. Varane
203688,754.0,L. Modrić
203688,758.0,G. Bale
203688,517.0,J. Rodríguez
203688,747.0,Casemiro
203688,757.0,Lucas Vázquez
203688,47472.0,Borja Mayoral
203689,29.0,J. Oblak
203689,41.0,Juanfran
203689,83132.0,Jesús Gámez
203689,31.0,J. Giménez
203689,33.0,L. Hernández
203689,42039.0,Gabi
203689,385.0,Óliver Torres
203689,1211.0,M. Kranevitter
203689,49.0,T. Partey
203689,19036.0,L. Vietto
203689,53.0,Á. Correa
203689,47153.0,Juan Carlos
203689,2358.0,José Crespo
203689,104904.0,Antonio Amaya
203689,47537.0,Tito
203689,47302.0,Diego Llorente
203689,47442.0,Jozabed
203689,46679.0,Quini
203689,47554.0,Adri Embarba
203689,59937.0,N. Fedor
203689,47555.0,Javi Guerra
203689,47553.0,Bebé
203690,27.0,Adán
203690,78370.0,H. Westermann
203690,18965.0,Martín Montoya
203690,47252.0,Bruno González
203690,2469.0,G. Pezzella
203690,1579.0,Joaquín
203690,2992.0,A. N'Diaye
203690,77168.0,Cejudo
203690,44318.0,Petros
203690,748.0,Dani Ceballos
203690,47012.0,Rubén Castro
203690,614.0,C. Bravo
203690,256.0,Dani Alves
203690,136.0,Piqué
203690,128.0,Jordi Alba
203690,13073.0,J. Mascherano
203690,33243.0,Iniesta
203690,149.0,I. Rakitić
203690,144.0,Busquets
203690,154.0,L. Messi
203690,157.0,L. Suárez
203690,276.0,Neymar
203691,1684.0,Andrés Fernández
203691,41439.0,Ricardo Costa
203691,46822.0,Lombán
203691,2128.0,Miguel Lopes
203691,30396.0,C. Biraghi
203691,47415.0,Rubén Pérez
203691,33395.0,Isaac Cuenca
203691,18805.0,A. Doucouré
203691,42086.0,Y. El-Arabi
203691,47468.0,Rubén Rochina
203691,18811.0,A. Peñaranda
203691,46935.0,Raúl Lizoáin
203691,114785.0,Javier Garrido
203691,46991.0,Aythami Artiles
203691,47378.0,Pedro Bigas
203691,46793.0,David Simón
203691,46687.0,Ángel Montoro
203691,3426.0,W. Mubarak
203691,2053.0,Roque Mesa
203691,47011.0,S. Araújo
203691,12667.0,Jonathan Viera
203691,12493.0,Tana
203692,47501.0,Iraizoz
203692,47288.0,San José
203692,47272.0,Balenziaga
203692,46786.0,Bóveda
203692,47565.0,Etxeita
203692,47282.0,Raúl García
203692,47289.0,Susaeta
203692,47280.0,Beñat
203692,47275.0,De Marcos
203692,47290.0,Aduriz
203692,2672.0,Muniain
203692,47425.0,Sergio Álvarez
203692,47428.0,G. Cabral
203692,47432.0,Hugo Mallo
203692,2042.0,Sergi Gómez
203692,18740.0,Jonny Castro
203692,47390.0,F. Orellana
203692,5914.0,M. Díaz
203692,932.0,D. Wass
203692,2557.0,P. Hernández
203692,47445.0,Iago Aspas
203692,2058.0,Nolito
203693,1557.0,Pau López
203693,47328.0,Ó. Duarte
203693,1983.0,E. Roco
203693,1689.0,Álvaro González
203693,46757.0,Rober Correa
203693,47355.0,Rubén Duarte
203693,47387.0,P. Diop
203693,47342.0,Víctor Sánchez
203693,746.0,Marco Asensio
203693,1861.0,F. Caicedo
203693,2520.0,H. Pérez
203693,19014.0,Sergio Rico
203693,768.0,F. Fazio
203693,47451.0,Coke
203693,22086.0,T.  Kolodziejczak
203693,41098.0,Diogo Figueiras
203693,46763.0,José Matos
203693,1699.0,Iborra
203693,47260.0,S. Cristóforo
203693,47226.0,Antonio Cotán
203693,104932.0,Curro Sánchez
203693,185.0,Llorente
203694,89980.0,Manu
203694,104796.0,Fernando Navarro
203694,1562.0,Sidnei
203694,46945.0,Laure
203694,35903.0,Alejandro Arribas
203694,2840.0,C. Borges
203694,46805.0,Pedro Mosquera
203694,2715.0,F. Fajr
203694,1859.0,Luis Alberto
203694,46797.0,F. Cartabia
203694,18833.0,Lucas Pérez
203694,18835.0,Guaita
203694,47257.0,D. Suárez
203694,50228.0,S. Vergini
203694,47359.0,Carlos Vigaray
203694,116824.0,Miguel Muñoz
203694,47392.0,Pedro León
203694,46829.0,M. Lacen
203694,2056.0,Pablo Sarabia
203694,47574.0,Moi Gómez
203694,47546.0,Álvaro Medrán
203694,47066.0,Álvaro Vázquez
203695,10151.0,Diego Alves
203695,104851.0,Guilherme Siqueira
203695,1448.0,S. Mustafi
203695,44419.0,Aderllan Santos
203695,855.0,João Cancelo
203695,1698.0,Javi Fuego
203695,928.0,Dani Parejo
203695,18765.0,André Gomes
203695,50502.0,Negredo
203695,935.0,Rodrigo
203695,934.0,Santi Mina
203695,253.0,A. Areola
203695,1685.0,D. Bonera
203695,1630.0,M. Musacchio
203695,2230.0,A. Rukavina
203695,47358.0,Adrián Marín
203695,1705.0,Trigueros
203695,1641.0,Samu Castillejo
203695,104624.0,Samu
203695,44.0,Rodri Hernández
203695,1375.0,Soldado
203695,392.0,Adrián
203696,2098.0,G. Ochoa
203696,46823.0,Miguel Torres
203696,2444.0,R. Rosales
203696,104809.0,Albentosa
203696,46820.0,F. Ricca
203696,25409.0,Ignacio Camacho
203696,2446.0,J. Añor
203696,1697.0,Pablo Fornals
203696,51576.0,G. Castro
203696,47493.0,D. Čop
203696,47394.0,Charles
203696,46870.0,Diego Mariño
203696,116819.0,Juanfran
203696,47454.0,Pedro López
203696,1563.0,Z. Feddal
203696,3170.0,C. Medjani
203696,47108.0,Verza
203696,46772.0,José Mari
203696,47467.0,José Luis Morales
203696,91429.0,G. Rossi
203696,46955.0,Víctor Casadesús
203696,6588.0,M. Cuero
203697,47296.0,G. Rulli
203697,1028.0,Mikel González
203697,46994.0,De La Bella
203697,2875.0,D. Reyes
203697,47298.0,Aritz Elustondo
203697,104794.0,Xabi Prieto
203697,47337.0,Granero
203697,47310.0,Illarramendi
203697,47316.0,Zurutuza
203697,47323.0,Mikel Oiarzabal
203697,51046.0,C. Vela
203697,47153.0,Juan Carlos
203697,2358.0,José Crespo
203697,47537.0,Tito
203697,47302.0,Diego Llorente
203697,19129.0,Pablo Hernández
203697,104980.0,Roberto Trashorras
203697,47442.0,Jozabed
203697,46679.0,Quini
203697,47554.0,Adri Embarba
203697,59937.0,N. Fedor
203697,47553.0,Bebé
203698,19112.0,Kiko Casilla
203698,738.0,Sergio Ramos
203698,743.0,Marcelo
203698,618.0,Danilo
203698,742.0,R. Varane
203698,752.0,T. Kroos
203698,517.0,J. Rodríguez
203698,747.0,Casemiro
203698,874.0,Cristiano Ronaldo
203698,759.0,K. Benzema
203698,757.0,Lucas Vázquez
203698,10151.0,Diego Alves
203698,1560.0,Barragán
203698,104851.0,Guilherme Siqueira
203698,1899.0,A. Abdennour
203698,1448.0,S. Mustafi
203698,855.0,João Cancelo
203698,6003.0,E. Pérez
203698,1698.0,Javi Fuego
203698,928.0,Dani Parejo
203698,935.0,Rodrigo
203698,21.0,Paco Alcácer
203699,1683.0,M. Barbosa
203699,1685.0,D. Bonera
203699,2230.0,A. Rukavina
203699,1691.0,Mario Gaspar
203699,1693.0,Víctor Ruíz
203699,1704.0,Bruno
203699,1705.0,Trigueros
203699,1641.0,Samu Castillejo
203699,104624.0,Samu
203699,392.0,Adrián
203699,13062.0,Léo Baptistão
203699,89980.0,Manu
203699,1562.0,Sidnei
203699,46945.0,Laure
203699,35903.0,Alejandro Arribas
203699,46796.0,Álex Bergantiños
203699,46805.0,Pedro Mosquera
203699,2715.0,F. Fajr
203699,47405.0,Juanfran
203699,1859.0,Luis Alberto
203699,46797.0,F. Cartabia
203699,18833.0,Lucas Pérez
203700,18835.0,Guaita
203700,47257.0,D. Suárez
203700,46998.0,Juan Cala
203700,50228.0,S. Vergini
203700,47359.0,Carlos Vigaray
203700,47392.0,Pedro León
203700,46829.0,M. Lacen
203700,2056.0,Pablo Sarabia
203700,47574.0,Moi Gómez
203700,47546.0,Álvaro Medrán
203700,47066.0,Álvaro Vázquez
203700,47399.0,Pichu Cuéllar
203700,15372.0,Lora
203700,46818.0,Luis Hernández
203700,24793.0,Jorge Meré
203700,47076.0,Isma López
203700,1036.0,Nacho Cases
203700,47385.0,Sergio Álvarez
203700,2115.0,A. Halilović
203700,46884.0,Carlos Carmona
203700,47366.0,Jony
203700,2522.0,A. Sanabria
203701,105084.0,Xabi Irureta
203701,47382.0,Ramis
203701,47073.0,M. Dos Santos
203701,47431.0,Juncà
203701,46827.0,Adrián
203701,47281.0,Dani García
203701,19533.0,Jota Peleteiro
203701,15886.0,J. Radošević
203701,47274.0,Ander Capa
203701,47488.0,Keko
203701,47370.0,Borja Bastón
203701,27.0,Adán
203701,18965.0,Martín Montoya
203701,2469.0,G. Pezzella
203701,1579.0,Joaquín
203701,2992.0,A. N'Diaye
203701,77168.0,Cejudo
203701,46981.0,Xavi Torres
203701,44318.0,Petros
203701,47262.0,Portillo
203701,37125.0,C. Musonda
203701,47012.0,Rubén Castro
203702,127.0,M. ter Stegen
203702,256.0,Dani Alves
203702,136.0,Piqué
203702,128.0,Jordi Alba
203702,13073.0,J. Mascherano
203702,33243.0,Iniesta
203702,149.0,I. Rakitić
203702,144.0,Busquets
203702,154.0,L. Messi
203702,157.0,L. Suárez
203702,276.0,Neymar
203702,1557.0,Pau López
203702,47333.0,Javi López
203702,1983.0,E. Roco
203702,53490.0,Víctor Álvarez
203702,47355.0,Rubén Duarte
203702,47387.0,P. Diop
203702,47342.0,Víctor Sánchez
203702,2369.0,Cañas
203702,746.0,Marco Asensio
203702,1861.0,F. Caicedo
203702,2520.0,H. Pérez
203703,2673.0,Beto
203703,35834.0,N. Pareja
203703,2040.0,Sergio Escudero
203703,22086.0,T.  Kolodziejczak
203703,41098.0,Diogo Figueiras
203703,1699.0,Iborra
203703,413.0,Y. Konoplyanka
203703,47260.0,S. Cristóforo
203703,104932.0,Curro Sánchez
203703,185.0,Llorente
203703,46957.0,Juan Muñoz
203703,1684.0,Andrés Fernández
203703,41439.0,Ricardo Costa
203703,2128.0,Miguel Lopes
203703,46874.0,J. Babin
203703,30396.0,C. Biraghi
203703,47415.0,Rubén Pérez
203703,33395.0,Isaac Cuenca
203703,18805.0,A. Doucouré
203703,42086.0,Y. El-Arabi
203703,47468.0,Rubén Rochina
203703,18811.0,A. Peñaranda
203704,46935.0,Raúl Lizoáin
203704,46991.0,Aythami Artiles
203704,46995.0,David García
203704,46992.0,Dani Castellano
203704,47378.0,Pedro Bigas
203704,116821.0,Valerón
203704,46800.0,Vicente Gómez
203704,46897.0,Hernán
203704,47319.0,Willian José
203704,12667.0,Jonathan Viera
203704,12493.0,Tana
203704,47501.0,Iraizoz
203704,47288.0,San José
203704,47272.0,Balenziaga
203704,46786.0,Bóveda
203704,47282.0,Raúl García
203704,47280.0,Beñat
203704,47542.0,Elustondo
203704,47275.0,De Marcos
203704,47290.0,Aduriz
203704,2672.0,Muniain
203704,47294.0,Iñaki Williams
203705,47426.0,Rubén Blanco
203705,47432.0,Hugo Mallo
203705,47509.0,Planas
203705,2042.0,Sergi Gómez
203705,18740.0,Jonny Castro
203705,47390.0,F. Orellana
203705,5914.0,M. Díaz
203705,932.0,D. Wass
203705,2557.0,P. Hernández
203705,47445.0,Iago Aspas
203705,2058.0,Nolito
203705,2098.0,G. Ochoa
203705,46823.0,Miguel Torres
203705,104863.0,Weligton
203705,2304.0,E. Filipenko
203705,46820.0,F. Ricca
203705,25409.0,Ignacio Camacho
203705,47413.0,Recio
203705,51576.0,G. Castro
203705,47493.0,D. Čop
203705,47394.0,Charles
203705,3423.0,C. Atsu
203706,46870.0,Diego Mariño
203706,104975.0,David Navarro
203706,116819.0,Juanfran
203706,47454.0,Pedro López
203706,3170.0,C. Medjani
203706,78739.0,Joan Verdú
203706,47108.0,Verza
203706,47467.0,José Luis Morales
203706,2490.0,J. Lerma
203706,46955.0,Víctor Casadesús
203706,6588.0,M. Cuero
203706,29.0,J. Oblak
203706,41.0,Juanfran
203706,34.0,Filipe Luis
203706,39.0,S. Savić
203706,31.0,J. Giménez
203706,42039.0,Gabi
203706,13114.0,A. Fernández
203706,48.0,Saúl
203706,50.0,Koke
203706,33413.0,Fernando Torres
203706,53.0,Á. Correa
203707,911.0,Jaume Doménech
203707,1560.0,Barragán
203707,104851.0,Guilherme Siqueira
203707,44419.0,Aderllan Santos
203707,47457.0,Rúben Vezo
203707,928.0,Dani Parejo
203707,18765.0,André Gomes
203707,22167.0,Danilo Barbosa
203707,47340.0,P. Piatti
203707,21.0,Paco Alcácer
203707,934.0,Santi Mina
203707,47296.0,G. Rulli
203707,1028.0,Mikel González
203707,46994.0,De La Bella
203707,2875.0,D. Reyes
203707,47298.0,Aritz Elustondo
203707,104794.0,Xabi Prieto
203707,47310.0,Illarramendi
203707,47316.0,Zurutuza
203707,47312.0,Rubén Pardo
203707,47323.0,Mikel Oiarzabal
203707,47318.0,Jon Bautista
203708,115979.0,S. Pletikosa
203708,116822.0,Manuel Pablo
203708,104796.0,Fernando Navarro
203708,1562.0,Sidnei
203708,35903.0,Alejandro Arribas
203708,46796.0,Álex Bergantiños
203708,46805.0,Pedro Mosquera
203708,2715.0,F. Fajr
203708,1859.0,Luis Alberto
203708,46797.0,F. Cartabia
203708,18833.0,Lucas Pérez
203708,731.0,K. Navas
203708,738.0,Sergio Ramos
203708,373.0,Pepe
203708,743.0,Marcelo
203708,733.0,Daniel Carvajal
203708,754.0,L. Modrić
203708,758.0,G. Bale
203708,752.0,T. Kroos
203708,747.0,Casemiro
203708,874.0,Cristiano Ronaldo
203708,759.0,K. Benzema
203709,1684.0,Andrés Fernández
203709,41439.0,Ricardo Costa
203709,46822.0,Lombán
203709,2128.0,Miguel Lopes
203709,46874.0,J. Babin
203709,70495.0,Fran Rico
203709,47415.0,Rubén Pérez
203709,18805.0,A. Doucouré
203709,42086.0,Y. El-Arabi
203709,47468.0,Rubén Rochina
203709,18811.0,A. Peñaranda
203709,127.0,M. ter Stegen
203709,256.0,Dani Alves
203709,136.0,Piqué
203709,128.0,Jordi Alba
203709,13073.0,J. Mascherano
203709,33243.0,Iniesta
203709,149.0,I. Rakitić
203709,144.0,Busquets
203709,154.0,L. Messi
203709,157.0,L. Suárez
203709,276.0,Neymar
203710,47501.0,Iraizoz
203710,47288.0,San José
203710,47272.0,Balenziaga
203710,46786.0,Bóveda
203710,47276.0,Lekue
203710,116823.0,Gurpegi
203710,47282.0,Raúl García
203710,47289.0,Susaeta
203710,47280.0,Beñat
203710,47290.0,Aduriz
203710,47294.0,Iñaki Williams
203710,19014.0,Sergio Rico
203710,1906.0,A. Rami
203710,22086.0,T.  Kolodziejczak
203710,46817.0,Diego González
203710,46756.0,David Carmona
203710,1699.0,Iborra
203710,780.0,S. N'Zonzi
203710,413.0,Y. Konoplyanka
203710,47260.0,S. Cristóforo
203710,104932.0,Curro Sánchez
203710,46957.0,Juan Muñoz
203711,29.0,J. Oblak
203711,41.0,Juanfran
203711,34.0,Filipe Luis
203711,32.0,D. Godín
203711,39.0,S. Savić
203711,42039.0,Gabi
203711,13114.0,A. Fernández
203711,48.0,Saúl
203711,50.0,Koke
203711,33413.0,Fernando Torres
203711,56.0,A. Griezmann
203711,47425.0,Sergio Álvarez
203711,47432.0,Hugo Mallo
203711,47509.0,Planas
203711,2042.0,Sergi Gómez
203711,18740.0,Jonny Castro
203711,47390.0,F. Orellana
203711,5914.0,M. Díaz
203711,932.0,D. Wass
203711,2557.0,P. Hernández
203711,2058.0,Nolito
203711,47371.0,J. Guidetti
203712,2098.0,G. Ochoa
203712,46823.0,Miguel Torres
203712,104863.0,Weligton
203712,104809.0,Albentosa
203712,46820.0,F. Ricca
203712,25409.0,Ignacio Camacho
203712,47413.0,Recio
203712,2446.0,J. Añor
203712,51576.0,G. Castro
203712,47493.0,D. Čop
203712,47394.0,Charles
203712,46935.0,Raúl Lizoáin
203712,46995.0,David García
203712,46992.0,Dani Castellano
203712,47378.0,Pedro Bigas
203712,30524.0,M. Lemos
203712,47003.0,Momo
203712,47411.0,N. El Zhar
203712,2053.0,Roque Mesa
203712,47319.0,Willian José
203712,12667.0,Jonathan Viera
203712,12493.0,Tana
203713,1557.0,Pau López
203713,47328.0,Ó. Duarte
203713,47333.0,Javi López
203713,1983.0,E. Roco
203713,1689.0,Álvaro González
203713,47355.0,Rubén Duarte
203713,47387.0,P. Diop
203713,47342.0,Víctor Sánchez
203713,746.0,Marco Asensio
203713,2520.0,H. Pérez
203713,1707.0,Gerard Moreno
203713,105084.0,Xabi Irureta
203713,105035.0,Ansotegi
203713,47073.0,M. Dos Santos
203713,47455.0,Luna
203713,47431.0,Juncà
203713,15510.0,Ekiza
203713,46827.0,Adrián
203713,47281.0,Dani García
203713,47395.0,Sergi Enrich
203713,47488.0,Keko
203713,47370.0,Borja Bastón
203714,47399.0,Pichu Cuéllar
203714,15372.0,Lora
203714,46818.0,Luis Hernández
203714,24793.0,Jorge Meré
203714,47076.0,Isma López
203714,47385.0,Sergio Álvarez
203714,43184.0,R. Aït-Atmane
203714,46884.0,Carlos Carmona
203714,1616.0,Guerrero
203714,47366.0,Jony
203714,2522.0,A. Sanabria
203714,1683.0,M. Barbosa
203714,1685.0,D. Bonera
203714,2230.0,A. Rukavina
203714,1691.0,Mario Gaspar
203714,885.0,E. Bailly
203714,2880.0,J. dos Santos
203714,1705.0,Trigueros
203714,1641.0,Samu Castillejo
203714,104624.0,Samu
203714,13062.0,Léo Baptistão
203714,46802.0,Nahuel Leiva
203715,46784.0,Dani Giménez
203715,78370.0,H. Westermann
203715,18965.0,Martín Montoya
203715,2469.0,G. Pezzella
203715,1579.0,Joaquín
203715,2992.0,A. N'Diaye
203715,101283.0,J. Vargas
203715,44318.0,Petros
203715,748.0,Dani Ceballos
203715,47012.0,Rubén Castro
203715,47265.0,Jorge Molina
203715,18835.0,Guaita
203715,51570.0,Á. Pereira
203715,47257.0,D. Suárez
203715,46998.0,Juan Cala
203715,50228.0,S. Vergini
203715,105032.0,Juan Rodríguez
203715,47392.0,Pedro León
203715,2056.0,Pablo Sarabia
203715,47574.0,Moi Gómez
203715,47546.0,Álvaro Medrán
203715,40487.0,S. Šćepović
203716,47476.0,Yoel
203716,104904.0,Antonio Amaya
203716,47537.0,Tito
203716,47481.0,Nacho Martínez
203716,47302.0,Diego Llorente
203716,19129.0,Pablo Hernández
203716,104980.0,Roberto Trashorras
203716,47442.0,Jozabed
203716,46679.0,Quini
203716,47554.0,Adri Embarba
203716,47555.0,Javi Guerra
203716,46870.0,Diego Mariño
203716,104975.0,David Navarro
203716,116819.0,Juanfran
203716,47219.0,Iván López
203716,3170.0,C. Medjani
203716,33361.0,Simão Junior
203716,105049.0,Xumetra
203716,47108.0,Verza
203716,46658.0,Rubén García
203716,2490.0,J. Lerma
203716,46955.0,Víctor Casadesús
203717,1335.0,C. Kameni
203717,104863.0,Weligton
203717,2444.0,R. Rosales
203717,47255.0,Antunes
203717,46767.0,Sergio Sánchez
203717,25409.0,Ignacio Camacho
203717,1859.0,Luis Alberto
203717,47336.0,Sergi Darder
203717,70775.0,R. Santa Cruz
203717,47320.0,Juanmi
203717,41103.0,Ricardo Horta
203717,47501.0,Iraizoz
203717,105427.0,Iraola
203717,47272.0,Balenziaga
203717,622.0,A. Laporte
203717,116823.0,Gurpegi
203717,47289.0,Susaeta
203717,47280.0,Beñat
203717,47284.0,Iturraspe
203717,47287.0,Mikel Rico
203717,47290.0,Aduriz
203717,2672.0,Muniain
203718,2673.0,Beto
203718,104796.0,Fernando Navarro
203718,35834.0,N. Pareja
203718,2043.0,Daniel Carriço
203718,47451.0,Coke
203718,1699.0,Iborra
203718,481.0,G. Krychowiak
203718,2047.0,Aleix Vidal
203718,46.0,Vitolo
203718,1461.0,Denis Suárez
203718,1706.0,C. Bacca
203718,10151.0,Diego Alves
203718,1560.0,Barragán
203718,624.0,N. Otamendi
203718,47457.0,Rúben Vezo
203718,1698.0,Javi Fuego
203718,928.0,Dani Parejo
203718,918.0,José Gayá
203718,18765.0,André Gomes
203718,47340.0,P. Piatti
203718,935.0,Rodrigo
203718,21.0,Paco Alcácer
203719,47527.0,S. Dimitrievski
203719,47407.0,A. Nyom
203719,116828.0,Mainz
203719,46874.0,J. Babin
203719,2149.0,A. Sissoko
203719,1889.0,Héctor Yuste
203719,70495.0,Fran Rico
203719,46819.0,Juan Carlos
203719,42086.0,Y. El-Arabi
203719,47468.0,Rubén Rochina
203719,2459.0,D. Machís
203719,5986.0,G. Lux
203719,105108.0,Lopo
203719,46875.0,Canella
203719,46945.0,Laure
203719,47563.0,Luisinho
203719,90646.0,Pablo Ínsua
203719,41333.0,L. Fariña
203719,7581.0,Juan Domínguez
203719,37019.0,José Rodríguez
203719,18751.0,Ivan Cavaleiro
203719,46869.0,Toché
203720,46647.0,Rubén
203720,46788.0,S. Dubarbier
203720,10236.0,Míchel
203720,47073.0,M. Dos Santos
203720,46915.0,Ángel Trujillo
203720,116841.0,Soriano
203720,47108.0,Verza
203720,49.0,T. Partey
203720,19593.0,T. Hemed
203720,35575.0,Edgar Méndez
203720,104049.0,J. Zongo
203720,19112.0,Kiko Casilla
203720,74971.0,D. Colotto
203720,47377.0,Arbilla
203720,53490.0,Víctor Álvarez
203720,1689.0,Álvaro González
203720,47342.0,Víctor Sánchez
203720,46743.0,Salva Sevilla
203720,47086.0,Paco Montañés
203720,47334.0,David López
203720,47347.0,Sergio García
203720,1861.0,F. Caicedo
203721,105084.0,Xabi Irureta
203721,46786.0,Bóveda
203721,47220.0,Abraham
203721,47305.0,Raúl Navas
203721,104809.0,Raúl Albentosa
203721,47202.0,Javi Lara
203721,91388.0,Jon Errasti
203721,47281.0,Dani García
203721,47274.0,Ander Capa
203721,116817.0,Mikel Arruabarrena
203721,47266.0,Ángel
203721,38828.0,Zubikarai
203721,46852.0,Carlos Martínez
203721,47273.0,Yuri
203721,2670.0,Íñigo Martínez
203721,104794.0,Xabi Prieto
203721,47337.0,Granero
203721,47542.0,Elustondo
203721,47316.0,Zurutuza
203721,47259.0,Bergara
203721,104814.0,Agirretxe
203721,1570.0,Canales
203722,47425.0,Sergio Álvarez
203722,47428.0,G. Cabral
203722,51251.0,Fontàs
203722,47509.0,Planas
203722,18740.0,Jonny Castro
203722,46801.0,M. Krohn-Dehli
203722,47390.0,F. Orellana
203722,7015.0,Álex López
203722,40258.0,Borja Fernández
203722,70570.0,J. Larrivey
203722,2058.0,Nolito
203722,18835.0,Guaita
203722,116842.0,Juan Valera
203722,44423.0,Alexis
203722,47102.0,Rafa
203722,105583.0,Roberto Lago
203722,105032.0,Juan Rodríguez
203722,116818.0,Lafita
203722,9569.0,Sammir
203722,6807.0,Diego Castro
203722,2056.0,Pablo Sarabia
203722,47066.0,Álvaro Vázquez
203723,614.0,C. Bravo
203723,1480.0,J. Mathieu
203723,256.0,Dani Alves
203723,128.0,Jordi Alba
203723,13073.0,J. Mascherano
203723,33243.0,Iniesta
203723,149.0,I. Rakitić
203723,144.0,Busquets
203723,142.0,Rafinha
203723,154.0,L. Messi
203723,2060.0,Munir
203723,50974.0,P. Tytoń
203723,46822.0,Lombán
203723,47257.0,D. Suárez
203723,105071.0,Edu Albácar
203723,116849.0,Sergio Pelegrín
203723,105051.0,José Ángel
203723,46805.0,Pedro Mosquera
203723,2763.0,M. Pašalić
203723,44612.0,Garry Rodrigues
203723,59963.0,Coro
203723,25390.0,Jonathas
203724,42980.0,Jesús Fernández
203724,104975.0,David Navarro
203724,47454.0,Pedro López
203724,88774.0,N. Karabelas
203724,60916.0,I. El Adoua
203724,33361.0,Simão Junior
203724,105049.0,Xumetra
203724,18998.0,Víctor Camarasa
203724,46955.0,Víctor Casadesús
203724,105418.0,A. Ivanschitz
203724,91701.0,David Barral
203724,1682.0,Sergio Asenjo
